location,parameter,value,unit,date,latitude,longitude
Velachery (Urban),so2,10.022819824168357,µg/m³,2025-11-11 23:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,61.54218253142705,µg/m³,2025-11-11 23:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.445488198433265,mg/m³,2025-11-11 23:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,51.49840581329266,µg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,146.72785655949752,µg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,14.23408182138743,µg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,21.575520064793643,µg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,63.57849855946545,µg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.8297209853009001,mg/m³,2025-11-12 00:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,25.232506801453027,µg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,149.85507254095148,µg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,16.767430703598592,µg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,27.734459744964045,µg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,47.02954354291608,µg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.7667183906557338,mg/m³,2025-11-12 00:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,34.75068447529169,µg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,96.03866586164621,µg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,45.95106802801008,µg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,27.923373822938792,µg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,12.488189335101346,µg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.449431337072563,mg/m³,2025-11-12 00:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,41.48023410351095,µg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,130.16010742895108,µg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,59.0320744443322,µg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,8.152265579725894,µg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,78.87993334045248,µg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.5655603339075183,mg/m³,2025-11-12 00:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,74.9135489896701,µg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,77.2853228460553,µg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,29.999897031280163,µg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,17.05156946332739,µg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,77.64778979048224,µg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.8616302513738787,mg/m³,2025-11-12 01:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,60.27836624549174,µg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,45.81965462170622,µg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,41.675676414694124,µg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,27.82265295127136,µg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,76.09551632257168,µg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.2907491897379768,mg/m³,2025-11-12 01:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,71.04464223633215,µg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,64.54908807020124,µg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,29.76718836940976,µg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,11.396893342762958,µg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,65.97412427110736,µg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.7378271954802345,mg/m³,2025-11-12 01:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,55.31387211808769,µg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,141.46660255644085,µg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,23.389009211465925,µg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,27.175973956041272,µg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,63.91486246634756,µg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.691050969693178,mg/m³,2025-11-12 01:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,53.31126078806647,µg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,142.14348388797654,µg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,21.218999645233048,µg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,20.74003829858036,µg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,18.50514509379008,µg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.3670692678614487,mg/m³,2025-11-12 02:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,45.676688405328036,µg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,55.56613661963755,µg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,54.74158242597657,µg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,18.775346705016076,µg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,35.26671390979316,µg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.4231092837799852,mg/m³,2025-11-12 02:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,46.77542665399268,µg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,106.16718062755926,µg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,10.95946727855702,µg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,10.3968667498273,µg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,15.728133953953183,µg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.6341959023086244,mg/m³,2025-11-12 02:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,83.14537354587421,µg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,67.23373169132574,µg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,13.847786940066378,µg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,25.497838596902955,µg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,31.133737195369562,µg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.7999846941506632,mg/m³,2025-11-12 02:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,27.416980041473835,µg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,127.38952484146368,µg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,27.960901572740045,µg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,29.227739831813615,µg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,12.148923413153948,µg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.3585342246838439,mg/m³,2025-11-12 03:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,33.15332232454849,µg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,74.47936479461316,µg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,28.983776782887663,µg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,24.77795818658993,µg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,20.63791598664679,µg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.262439378513767,mg/m³,2025-11-12 03:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,43.62190462832976,µg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,127.86613572353714,µg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,14.17606607212193,µg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,16.36515855819269,µg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,77.04052545835773,µg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.47548493518227375,mg/m³,2025-11-12 03:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,86.85595741843197,µg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,116.7248749194239,µg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,37.60486444348045,µg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,8.585243348052616,µg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,63.945393792289785,µg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.0962657431167828,mg/m³,2025-11-12 03:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,23.57867839217039,µg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,142.58348105967082,µg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,28.42769169859986,µg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,5.753053345340737,µg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,15.991308996304365,µg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.029567364605348,mg/m³,2025-11-12 04:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,77.03264904232074,µg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,89.70861629410656,µg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,22.825786982170158,µg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,8.647727895811624,µg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,72.84103159951206,µg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.9060212128853908,mg/m³,2025-11-12 04:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,65.56541789428998,µg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,73.47468251497554,µg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,10.242605969747151,µg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,15.457923279564374,µg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,75.78098778514834,µg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.876230670091192,mg/m³,2025-11-12 04:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,21.622513775674072,µg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,92.53143781109131,µg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,28.656962574552505,µg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,11.883592581188072,µg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,59.052736056448666,µg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.4918035421105801,mg/m³,2025-11-12 04:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,60.045920061573526,µg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,100.79819498901549,µg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,34.653116668178676,µg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,24.36479958174092,µg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,14.922680184238548,µg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.48358379301833354,mg/m³,2025-11-12 05:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,43.54168791793833,µg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,54.44050033117263,µg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,33.911008881081116,µg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,15.460434586902759,µg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,67.03198445356026,µg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Adyar (Urban),co,2.265754642441625,mg/m³,2025-11-12 05:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,34.26847100275054,µg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,113.25597446147586,µg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,40.83147054585362,µg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,28.834621301287534,µg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,52.73480708889616,µg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.3649732417919465,mg/m³,2025-11-12 05:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,37.706030429044176,µg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,122.99711192076899,µg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,22.961448157908677,µg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,6.33795060300814,µg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,21.366903038303207,µg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.6862038348976542,mg/m³,2025-11-12 05:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,52.638045483890835,µg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,40.853981508931014,µg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,30.228888992484396,µg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,23.67165373871061,µg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,12.723826479942742,µg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.4110086026037434,mg/m³,2025-11-12 06:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,73.9944978578071,µg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,145.27397135903317,µg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,37.66190269028617,µg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,20.604270576079404,µg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,40.68473771713959,µg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.7386404510163261,mg/m³,2025-11-12 06:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,87.63046619227435,µg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,81.12211392734511,µg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,16.572362259805026,µg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,22.33406257785095,µg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,24.573688741437053,µg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.6702174265749714,mg/m³,2025-11-12 06:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,76.74042347552235,µg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,98.22319519448939,µg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,41.16506564989734,µg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,21.376308130561195,µg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,16.03902789289742,µg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.6260423742334777,mg/m³,2025-11-12 06:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,146.01724898157525,µg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,126.26682750734479,µg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,15.287040508196087,µg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,11.62624381146502,µg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,48.53535724393106,µg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.9630644595697655,mg/m³,2025-11-12 07:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,82.42014195861638,µg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,130.21050058565174,µg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,77.51412814768833,µg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,29.007766546956088,µg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,68.27964654006969,µg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Adyar (Urban),co,3.647460563148889,mg/m³,2025-11-12 07:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,146.2352305703826,µg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,172.19848724270463,µg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,57.729805125509245,µg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,17.462909692891365,µg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,59.037111888619314,µg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,3.6949173887140683,mg/m³,2025-11-12 07:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,57.10784806683019,µg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,165.55286582144268,µg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,54.91054409730752,µg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,10.742204423550826,µg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,70.59665081303048,µg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Velachery (Urban),co,3.131468793230679,mg/m³,2025-11-12 07:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,106.55299936251494,µg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,181.8902782301471,µg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,19.777774489914556,µg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,24.186908516657724,µg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,65.59428561309659,µg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.36870604483417746,mg/m³,2025-11-12 08:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,34.62192694962156,µg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,184.23526745184435,µg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,48.8457525639747,µg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,16.977082281362627,µg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,21.20420888853213,µg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.19101010136089613,mg/m³,2025-11-12 08:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,69.97158122319632,µg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,202.0891869308664,µg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,61.94781488468446,µg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,26.14513643830295,µg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,74.09763610044081,µg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.548965138926419,mg/m³,2025-11-12 08:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,30.686095084366734,µg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,82.59434566333665,µg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,62.12143279717186,µg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,15.93992700982164,µg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,73.56445679836254,µg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Velachery (Urban),co,3.7194982679107933,mg/m³,2025-11-12 08:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,96.74821955944608,µg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,201.71153562741773,µg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,89.49906746813411,µg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,12.614725511292539,µg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,67.52340715568664,µg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.477936139653542,mg/m³,2025-11-12 09:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,31.81434480928262,µg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,167.94107884264278,µg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,70.72785440290832,µg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,26.981504373829356,µg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,64.71531432701009,µg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.9456151855379533,mg/m³,2025-11-12 09:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,48.982397886291636,µg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,183.98573131527706,µg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,68.52234866855238,µg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,29.86034861877076,µg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,70.2976619629458,µg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.141973697247561,mg/m³,2025-11-12 09:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,144.05975514425498,µg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,122.68504429107695,µg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,67.6468435384966,µg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,28.19189805982499,µg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,70.4732932310219,µg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.636111065182444,mg/m³,2025-11-12 09:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,83.30112729930386,µg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,72.6800859097678,µg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,35.153607702338206,µg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,13.229239737899391,µg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,40.738032372296374,µg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.926650555006184,mg/m³,2025-11-12 10:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,42.7780014271789,µg/m³,2025-11-12 10:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,63.77845686299334,µg/m³,2025-11-12 10:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,26.189604501647896,µg/m³,2025-11-12 10:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,17.01180886690924,µg/m³,2025-11-12 10:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,43.33407682823538,µg/m³,2025-11-12 10:30:40.011691,13.1027,80.2907
